apk,category,violation_type,is_violation,config1,config2,aql_timer,ast_changes,bad_aql_runs_binary,bad_aql_runs_hdd,bad_compile_runs_binary,bad_compile_runs_hdd,binary_timer,compile_timer,end_line_count,good_aql_runs_binary,good_aql_runs_hdd,good_compile_runs_binary,good_compile_runs_hdd,hdd_timer,jdeps_timer,method_timer,program_timer,rejected_changes,setup_timer,start_line_count,time_bad_aql_runs_binary,time_bad_aql_runs_hdd,time_bad_compile_runs_binary,time_bad_compile_runs_hdd,time_good_aql_runs_binary,time_good_aql_runs_hdd,time_good_compile_runs_binary,time_good_compile_runs_hdd,total_rotations
Button4,Callbacks,TRUE,TRUE,691c8aee3c8122ba7071c39842bf3a89,9e71d1dbb7f99254dd5f81811f612f41,0,17,0,5,0,10,21,0,20,0,2,0,7,392,3,0,442,24,28,22,0,52,0,195,0,24,0,120,2
ActivityCommunication5,InterComponentCommunication,TRUE,TRUE,710aa5265c13ae4bad533ccb30798a01,b6e0326d94af6e730acbedd03ff773f7,0,31,0,14,0,17,20,0,51,0,0,0,14,885,3,0,989,54,83,51,0,184,0,309,0,0,0,390,1
Obfuscation1,AndroidSpecific,TRUE,TRUE,b113be2d9166c32182a638bbebda617a,c167cc6905f08070a40daaa496572761,0,16,2,5,0,9,206,0,28,0,0,2,5,781,4,0,1092,20,103,28,21,65,0,457,0,0,70,257,1
RegisterGlobal2,Callbacks,TRUE,TRUE,7baaab9e231dd6adfa7d2d5ed04ed0e8,42c84347476d849c5186279326650631,0,17,0,5,0,8,74,0,34,1,3,1,8,629,3,0,725,19,21,50,0,50,0,350,13,40,31,186,2
StaticInitialization2,GeneralJava,TRUE,TRUE,95682e3ba9ce7d830b6f14564a4124f8,00df5dcb7fef4d77dc4e2a6f0a2056f4,0,32,0,13,0,16,51,0,21,1,2,1,15,851,4,0,917,49,14,23,0,138,0,349,13,25,19,337,2
ServiceLifecycle2,Lifecycle,TRUE,TRUE,de67f959377c84f91410206a10b57495,e5613aad75bc3bad53f848ba14482c54,0,26,0,6,0,18,55,0,24,1,1,1,7,769,4,0,882,39,57,33,0,64,0,513,11,12,12,177,2
ApplicationLifecycle2,Lifecycle,TRUE,TRUE,ca56131a7c713fed2a7fb88ee3d7603c,22562e10e3112e5c53f176bb1d80413c,0,14,0,1,0,11,15,0,23,0,2,0,3,298,3,0,355,16,40,29,0,9,0,213,0,23,0,52,2
ActivityLifecycle1,Lifecycle,TRUE,TRUE,aa6415eedc031f1e31338f984e25d0cd,29ea37dd3fee251e76d512636d738ba3,0,24,0,14,0,10,77,0,33,0,0,0,14,1339,3,0,1487,35,71,33,0,184,0,480,0,0,0,673,1
BroadcastReceiverLifecycle2,Lifecycle,TRUE,TRUE,c167cc6905f08070a40daaa496572761,b113be2d9166c32182a638bbebda617a,0,36,0,9,0,20,76,0,27,1,6,1,15,862,4,0,973,55,34,38,0,95,0,385,15,81,42,298,2
FieldSensitivity3,FieldAndObjectSensitivity,TRUE,TRUE,fc02225d305bbb82ba65a2fc2d31f9c2,455b5a41fee3f4d1e256727f07d3f3f7,0,56,1,5,0,42,138,0,25,2,6,3,11,1335,3,0,1539,86,65,35,6,55,0,939,23,76,78,262,3
ServiceEventSequence1,Lifecycle,TRUE,TRUE,29ea37dd3fee251e76d512636d738ba3,aa6415eedc031f1e31338f984e25d0cd,0,50,2,23,0,25,128,0,67,0,0,2,23,1405,3,0,1553,82,19,67,20,279,0,504,0,0,52,619,1
Reflection4,Reflection,TRUE,TRUE,ea94c52972095872aef6edb840d3254f,e40eaaf4447b11332912f99d4822aa46,0,52,3,10,0,30,261,0,38,3,6,6,16,1275,3,0,1594,59,56,48,27,101,0,633,32,68,107,471,3
ApplicationLifecycle1,Lifecycle,TRUE,TRUE,7196205eb13a717874272a12b099976f,8c2f49cd67cbce790bfe5e2a3cf6ad87,0,18,1,2,0,10,100,0,22,2,3,3,5,452,3,0,573,18,20,29,11,20,0,281,22,36,37,113,2
ActivityEventSequence1,Lifecycle,TRUE,TRUE,b113be2d9166c32182a638bbebda617a,00df5dcb7fef4d77dc4e2a6f0a2056f4,0,21,0,4,0,13,24,0,17,0,4,0,8,711,4,0,780,32,44,29,0,40,0,366,0,51,0,251,2
ActivityCommunication7,InterComponentCommunication,TRUE,TRUE,710aa5265c13ae4bad533ccb30798a01,b6e0326d94af6e730acbedd03ff773f7,0,30,2,12,0,16,119,0,49,0,0,2,12,829,3,0,997,50,48,49,25,153,0,340,0,0,70,334,1
StaticInitialization2,GeneralJava,TRUE,TRUE,c59167715f1aa44341707631a416c074,c428ab5f184d796b88866f07b6e2fa38,0,23,0,8,0,13,89,0,20,1,1,1,9,652,4,0,758,37,15,23,0,74,0,279,11,12,61,286,2
NativeIDFunction,Native,TRUE,TRUE,7baaab9e231dd6adfa7d2d5ed04ed0e8,42c84347476d849c5186279326650631,0,59,0,13,0,40,64,0,28,1,5,1,18,1621,3,0,1757,99,71,36,0,126,0,1002,10,55,19,436,3
IntentSink1,InterComponentCommunication,TRUE,TRUE,02675cd9b1d17506e0f0691c7dc5a3a9,c167cc6905f08070a40daaa496572761,0,18,0,4,0,12,50,0,15,0,2,0,6,1069,3,0,1167,31,46,18,0,45,0,632,0,25,0,365,2
BroadcastReceiverLifecycle1,Lifecycle,TRUE,TRUE,b113be2d9166c32182a638bbebda617a,c167cc6905f08070a40daaa496572761,0,8,0,4,0,4,31,0,16,0,0,0,4,238,3,0,345,11,74,16,0,38,0,122,0,0,0,77,1
StaticInitialization2,GeneralJava,TRUE,TRUE,aa6415eedc031f1e31338f984e25d0cd,29ea37dd3fee251e76d512636d738ba3,0,32,0,13,0,16,42,0,21,1,2,1,15,1016,4,0,1079,49,20,23,0,144,0,457,11,24,14,389,2
ActivityCommunication4,InterComponentCommunication,TRUE,TRUE,710aa5265c13ae4bad533ccb30798a01,b6e0326d94af6e730acbedd03ff773f7,0,24,0,10,0,14,17,0,47,0,0,0,10,658,3,0,698,40,21,47,0,137,0,360,0,0,0,160,1
JavaThread1,Threading,TRUE,TRUE,fc02225d305bbb82ba65a2fc2d31f9c2,455b5a41fee3f4d1e256727f07d3f3f7,0,16,0,2,0,11,41,0,23,1,2,1,4,472,4,0,535,20,21,30,0,19,0,317,11,23,10,111,2
FieldSensitivity3,FieldAndObjectSensitivity,TRUE,TRUE,7baaab9e231dd6adfa7d2d5ed04ed0e8,c35ed0b7f9c3d443ecacff168d0a98c6,0,56,1,5,0,42,157,0,25,2,6,3,11,1598,4,0,1825,86,69,35,8,58,0,1168,26,79,94,291,3
ImplicitFlow1,ImplicitFlows,TRUE,TRUE,7196205eb13a717874272a12b099976f,1ef9d1d10bc982ab49d3b8eaf4409c05,0,36,0,13,0,23,85,0,71,0,0,0,13,1865,3,0,2109,60,157,71,0,187,0,1052,0,0,0,624,1
AsynchronousEventOrdering1,Lifecycle,TRUE,TRUE,cfd95fd0a60d05e28f68af32281dcb9d,c35ed0b7f9c3d443ecacff168d0a98c6,0,14,0,3,0,7,26,0,14,0,4,0,7,368,3,0,422,20,26,24,0,29,0,133,0,56,0,148,2
ImplicitFlow1,ImplicitFlows,TRUE,TRUE,ca56131a7c713fed2a7fb88ee3d7603c,22562e10e3112e5c53f176bb1d80413c,0,36,0,13,0,23,53,0,71,0,0,0,13,1978,3,0,2112,60,78,71,0,184,0,1198,0,0,0,594,1
ActivityEventSequence2,Lifecycle,TRUE,TRUE,7196205eb13a717874272a12b099976f,8c2f49cd67cbce790bfe5e2a3cf6ad87,0,34,0,26,0,8,25,0,45,0,0,0,26,1959,3,0,2122,58,136,45,0,369,0,465,0,0,0,1123,1
VirtualDispatch1,GeneralJava,FALSE,TRUE,c35ed0b7f9c3d443ecacff168d0a98c6,cfd95fd0a60d05e28f68af32281dcb9d,0,39,3,18,0,18,108,0,50,0,0,3,18,1047,3,0,1179,57,22,50,29,201,0,417,0,0,63,427,1
AnonymousClass1,Callbacks,TRUE,TRUE,3fa3ced729021dfe3f9716ed7591b7f8,c167cc6905f08070a40daaa496572761,0,33,0,13,0,15,151,0,37,1,4,1,17,1939,4,0,2179,60,87,42,0,145,0,870,12,58,53,864,3
JavaThread2,Threading,TRUE,TRUE,261344c792f6dba326380a7e5a124103,b56f9eba0516716301bb7f157e21dcfa,0,7,0,1,0,3,53,0,19,1,2,1,3,179,3,0,249,9,15,26,0,9,0,70,10,23,15,76,2
Reflection7,Reflection,TRUE,TRUE,29ea37dd3fee251e76d512636d738ba3,9e71d1dbb7f99254dd5f81811f612f41,0,35,2,4,0,18,151,0,35,2,9,4,13,787,4,0,963,50,24,51,15,37,0,354,27,121,90,274,2
ActivityLifecycle2,Lifecycle,TRUE,TRUE,c2fb596f3658668139e936f83c2d07ad,c791204389a596fa6528cb8290cf2c9b,0,17,1,2,0,10,141,0,21,2,2,3,4,447,4,0,607,19,17,24,10,18,0,242,26,22,81,163,2
Serialization1,GeneralJava,TRUE,TRUE,1ef9d1d10bc982ab49d3b8eaf4409c05,7196205eb13a717874272a12b099976f,0,71,1,11,0,50,199,0,32,2,7,3,18,1600,4,0,1839,121,39,42,10,114,0,1012,27,92,136,380,3
ArrayCopy1,ArraysAndLists,TRUE,TRUE,c59167715f1aa44341707631a416c074,c428ab5f184d796b88866f07b6e2fa38,0,20,0,5,0,14,31,0,16,0,1,0,6,573,3,0,633,43,28,18,0,47,0,331,0,13,0,180,2
ActivitySavedState1,Lifecycle,TRUE,TRUE,691c8aee3c8122ba7071c39842bf3a89,9e71d1dbb7f99254dd5f81811f612f41,0,20,0,6,0,12,23,0,20,0,2,0,8,552,3,0,618,27,42,23,0,59,0,323,0,23,0,145,2
ActivityCommunication4,InterComponentCommunication,TRUE,TRUE,5cee3ef47fb0bd87bbced50593579b6d,10b650ed7579d7e98a3f384e8d1f25bc,0,24,0,10,0,14,18,0,47,0,0,0,10,722,3,0,757,40,15,47,0,127,0,281,0,0,0,313,1
LocationLeak3,Callbacks,TRUE,TRUE,b113be2d9166c32182a638bbebda617a,c167cc6905f08070a40daaa496572761,0,29,3,11,0,15,209,0,53,0,0,3,11,1471,3,0,1710,41,29,53,37,143,0,683,0,0,130,642,1
FragmentLifecycle1,Lifecycle,TRUE,TRUE,e5613aad75bc3bad53f848ba14482c54,2ad899a874034fecfd0f757a7d70db3e,0,42,0,12,0,24,172,0,33,1,5,1,17,2275,4,0,2553,64,105,43,0,143,0,1272,12,68,49,788,2
BroadcastReceiverLifecycle2,Lifecycle,TRUE,TRUE,1ef9d1d10bc982ab49d3b8eaf4409c05,3b2fa3b6cabf78f17a288ce1c8f84595,0,36,0,9,0,20,56,0,27,1,6,1,15,916,3,0,1020,55,46,38,0,93,0,442,12,82,18,297,2
ActivityEventSequence1,Lifecycle,TRUE,TRUE,cfd95fd0a60d05e28f68af32281dcb9d,42c84347476d849c5186279326650631,0,21,0,4,0,13,44,0,17,0,4,0,8,483,3,0,547,32,19,29,0,42,0,275,0,46,0,117,2
ActivityEventSequence2,Lifecycle,TRUE,TRUE,7196205eb13a717874272a12b099976f,1ef9d1d10bc982ab49d3b8eaf4409c05,0,34,0,26,0,8,42,0,45,0,0,0,26,1863,3,0,2042,58,136,45,0,367,0,320,0,0,0,1174,1
ActivityEventSequence1,Lifecycle,TRUE,TRUE,fc02225d305bbb82ba65a2fc2d31f9c2,455b5a41fee3f4d1e256727f07d3f3f7,0,21,0,4,0,13,37,0,17,0,4,0,8,448,3,0,530,32,44,29,0,42,0,199,0,47,0,158,2
Loop2,GeneralJava,TRUE,TRUE,b113be2d9166c32182a638bbebda617a,c167cc6905f08070a40daaa496572761,0,16,0,3,0,12,30,0,17,0,1,0,4,417,3,0,466,31,17,19,0,29,0,296,0,11,0,79,2
StringFormatter1,GeneralJava,TRUE,TRUE,1ef9d1d10bc982ab49d3b8eaf4409c05,3b2fa3b6cabf78f17a288ce1c8f84595,0,24,0,5,0,17,19,0,16,0,2,0,7,529,3,0,569,45,20,19,0,52,0,354,0,22,0,99,2
ApplicationLifecycle2,Lifecycle,TRUE,TRUE,b113be2d9166c32182a638bbebda617a,00df5dcb7fef4d77dc4e2a6f0a2056f4,0,14,0,1,0,11,13,0,23,0,2,0,3,335,4,0,365,16,16,29,0,10,0,239,0,26,0,58,2
SimpleAliasing1,Aliasing,FALSE,TRUE,1ef9d1d10bc982ab49d3b8eaf4409c05,3b2fa3b6cabf78f17a288ce1c8f84595,0,55,1,25,0,29,48,0,63,0,0,1,25,1571,3,0,1648,103,28,63,9,266,0,668,0,0,16,635,1
Exceptions2,GeneralJava,TRUE,TRUE,b113be2d9166c32182a638bbebda617a,00df5dcb7fef4d77dc4e2a6f0a2056f4,0,19,0,5,0,12,47,0,19,0,2,0,7,567,3,0,685,27,70,23,0,49,0,341,0,22,0,153,2
PrivateDataLeak1,AndroidSpecific,TRUE,TRUE,b113be2d9166c32182a638bbebda617a,00df5dcb7fef4d77dc4e2a6f0a2056f4,0,59,3,19,0,37,305,0,74,0,0,3,19,2719,3,0,3194,91,169,74,34,257,0,1624,0,0,169,835,1
LocationLeak2,Callbacks,TRUE,TRUE,95682e3ba9ce7d830b6f14564a4124f8,c167cc6905f08070a40daaa496572761,0,44,0,19,0,23,14,0,37,0,2,0,21,1150,4,0,1193,79,28,40,0,205,0,440,0,24,0,478,2
Exceptions4,GeneralJava,TRUE,TRUE,e5613aad75bc3bad53f848ba14482c54,3aa7427a5255318c7ff1426dde66cbb3,0,12,0,3,0,8,15,0,18,0,1,0,4,360,3,0,407,15,30,20,0,29,0,258,0,10,0,61,2
PI1,EmulatorDetection,TRUE,TRUE,4927839d0bfc64be8099aac544fbadfd,c35ed0b7f9c3d443ecacff168d0a98c6,0,117,0,20,0,76,23,0,39,0,21,0,41,3231,3,0,3293,268,37,90,0,204,0,1922,0,237,0,864,3
ArrayAccess1,ArraysAndLists,FALSE,TRUE,1ef9d1d10bc982ab49d3b8eaf4409c05,3b2fa3b6cabf78f17a288ce1c8f84595,0,18,0,16,0,2,39,0,19,0,0,0,16,1104,3,0,1187,36,43,19,0,191,0,122,0,0,0,789,1
LocationLeak1,Callbacks,TRUE,TRUE,b113be2d9166c32182a638bbebda617a,c167cc6905f08070a40daaa496572761,0,31,1,15,0,15,100,0,43,0,0,1,15,1646,5,0,1808,46,61,43,15,198,0,705,0,0,41,740,1
PrivateDataLeak1,AndroidSpecific,TRUE,TRUE,aa6415eedc031f1e31338f984e25d0cd,29ea37dd3fee251e76d512636d738ba3,0,59,3,19,0,37,217,0,74,0,0,3,19,3038,4,0,3369,91,113,74,38,249,0,1907,0,0,113,879,1
Button2,Callbacks,TRUE,TRUE,7baaab9e231dd6adfa7d2d5ed04ed0e8,c35ed0b7f9c3d443ecacff168d0a98c6,0,43,1,17,0,23,89,0,38,0,2,1,19,2570,4,0,2774,63,114,40,15,237,0,1260,0,30,49,1040,2
Looper1,Threading,TRUE,TRUE,3b2fa3b6cabf78f17a288ce1c8f84595,8c2f49cd67cbce790bfe5e2a3cf6ad87,0,52,2,27,0,23,130,0,74,0,0,2,27,1535,4,0,1700,81,32,74,26,340,0,584,0,0,85,609,1
LocationLeak1,Callbacks,TRUE,TRUE,3fa3ced729021dfe3f9716ed7591b7f8,c167cc6905f08070a40daaa496572761,0,60,0,24,0,32,143,0,34,1,3,1,27,3269,3,0,3495,91,81,43,0,279,0,1598,14,44,57,1345,3
LocationLeak2,Callbacks,TRUE,TRUE,4927839d0bfc64be8099aac544fbadfd,c35ed0b7f9c3d443ecacff168d0a98c6,0,44,0,19,0,23,15,0,37,0,2,0,21,1148,3,0,1179,79,14,40,0,208,0,470,0,23,0,444,2
PrivateDataLeak1,AndroidSpecific,TRUE,TRUE,9e71d1dbb7f99254dd5f81811f612f41,29ea37dd3fee251e76d512636d738ba3,0,59,3,19,0,37,326,0,74,0,0,3,19,3062,4,0,3523,91,133,74,38,271,0,1744,0,0,246,1044,1
LocationLeak2,Callbacks,TRUE,TRUE,8591a3f81e4c6bf2034e389c3aacaff4,1ef9d1d10bc982ab49d3b8eaf4409c05,0,44,0,19,0,23,38,0,37,0,2,0,21,1178,4,0,1301,79,84,40,0,196,0,491,0,23,0,464,2
VoiceMail1,EmulatorDetection,TRUE,TRUE,fc02225d305bbb82ba65a2fc2d31f9c2,455b5a41fee3f4d1e256727f07d3f3f7,0,59,0,8,0,43,23,0,23,0,8,0,16,1688,4,0,1733,101,21,36,0,70,0,1134,0,83,0,398,3
ActivityLifecycle3,Lifecycle,TRUE,TRUE,7196205eb13a717874272a12b099976f,1ef9d1d10bc982ab49d3b8eaf4409c05,0,14,0,0,0,13,35,0,18,0,1,0,1,276,4,0,378,16,67,23,0,0,0,253,0,11,0,11,2
Button3,Callbacks,TRUE,TRUE,b113be2d9166c32182a638bbebda617a,c167cc6905f08070a40daaa496572761,0,49,0,19,0,27,38,0,50,1,2,1,21,1155,4,0,1262,72,68,57,0,209,0,416,13,25,10,503,2
StringToCharArray1,GeneralJava,TRUE,TRUE,b113be2d9166c32182a638bbebda617a,c167cc6905f08070a40daaa496572761,0,15,0,5,0,10,28,0,18,0,0,0,5,302,3,0,351,32,20,18,0,49,0,171,0,0,0,79,1
IntentSink1,InterComponentCommunication,TRUE,TRUE,a838a81a7ff63391bcfe03253fc27b8e,e5613aad75bc3bad53f848ba14482c54,0,18,0,4,0,12,39,0,15,0,2,0,6,888,3,0,983,31,55,18,0,43,0,578,0,26,0,237,2
Exceptions1,GeneralJava,TRUE,TRUE,691c8aee3c8122ba7071c39842bf3a89,9e71d1dbb7f99254dd5f81811f612f41,0,15,0,3,0,11,32,0,19,0,1,0,4,299,3,0,366,20,34,21,0,29,0,178,0,11,0,78,2
ServiceLifecycle2,Lifecycle,TRUE,TRUE,95682e3ba9ce7d830b6f14564a4124f8,c167cc6905f08070a40daaa496572761,0,26,0,6,0,18,44,0,24,1,1,1,7,704,4,0,770,39,21,33,0,61,0,479,11,11,14,150,2
LocationLeak2,Callbacks,TRUE,TRUE,cfd95fd0a60d05e28f68af32281dcb9d,42c84347476d849c5186279326650631,0,44,0,19,0,23,17,0,37,0,2,0,21,1253,3,0,1300,79,28,40,0,204,0,435,0,24,0,588,2
FactoryMethods1,GeneralJava,TRUE,TRUE,a838a81a7ff63391bcfe03253fc27b8e,e5613aad75bc3bad53f848ba14482c54,0,19,0,4,0,13,25,0,17,0,2,0,6,531,3,0,604,35,46,20,0,44,0,344,0,23,0,118,2
ActivityEventSequence2,Lifecycle,TRUE,TRUE,aa6415eedc031f1e31338f984e25d0cd,29ea37dd3fee251e76d512636d738ba3,0,34,0,26,0,8,40,0,45,0,0,0,26,1683,3,0,1783,58,59,45,0,356,0,286,0,0,0,1039,1
Looper1,Threading,TRUE,TRUE,ca56131a7c713fed2a7fb88ee3d7603c,22562e10e3112e5c53f176bb1d80413c,0,52,2,27,0,23,91,0,74,0,0,2,27,1524,3,0,1635,81,19,74,23,341,0,614,0,0,51,567,1
ActivityLifecycle1,Lifecycle,TRUE,TRUE,7196205eb13a717874272a12b099976f,8c2f49cd67cbce790bfe5e2a3cf6ad87,0,24,0,14,0,10,79,0,33,0,0,0,14,1448,3,0,1565,35,37,33,0,188,0,458,0,0,0,800,1
Button2,Callbacks,TRUE,TRUE,7baaab9e231dd6adfa7d2d5ed04ed0e8,42c84347476d849c5186279326650631,0,23,0,11,0,11,145,0,40,1,0,1,11,1473,4,0,1671,34,51,40,0,153,0,693,14,0,78,626,1
Sensors1,EmulatorDetection,TRUE,TRUE,c2fb596f3658668139e936f83c2d07ad,c791204389a596fa6528cb8290cf2c9b,0,44,0,7,0,32,20,0,30,0,5,0,12,989,3,0,1049,105,38,62,0,67,0,575,0,49,0,295,2
Loop2,GeneralJava,TRUE,TRUE,3b2fa3b6cabf78f17a288ce1c8f84595,1ef9d1d10bc982ab49d3b8eaf4409c05,0,16,0,3,0,12,56,0,17,0,1,0,4,361,3,0,432,31,14,19,0,30,0,273,0,12,0,44,2
BroadcastReceiverLifecycle1,Lifecycle,TRUE,TRUE,ee31c01ef51444b6c1bd417af9934d84,455b5a41fee3f4d1e256727f07d3f3f7,0,8,0,4,0,4,29,0,16,0,0,0,4,244,4,0,305,11,31,16,0,38,0,91,0,0,0,114,1
ListAccess1,ArraysAndLists,FALSE,TRUE,1ef9d1d10bc982ab49d3b8eaf4409c05,3b2fa3b6cabf78f17a288ce1c8f84595,0,18,0,16,0,2,32,0,21,0,0,0,16,1391,3,0,1513,36,89,21,0,194,0,48,0,0,0,1148,1
Contacts1,EmulatorDetection,TRUE,TRUE,c59167715f1aa44341707631a416c074,c428ab5f184d796b88866f07b6e2fa38,0,75,0,8,0,59,65,0,29,0,8,0,16,2129,3,0,2214,140,19,42,0,82,0,1469,0,89,0,486,3
EventOrdering1,Lifecycle,TRUE,TRUE,cfd95fd0a60d05e28f68af32281dcb9d,42c84347476d849c5186279326650631,0,18,0,6,0,9,14,0,13,0,3,0,9,533,4,0,565,26,16,22,0,63,0,183,0,36,0,249,3
RegisterGlobal2,Callbacks,TRUE,TRUE,95682e3ba9ce7d830b6f14564a4124f8,c167cc6905f08070a40daaa496572761,0,17,0,5,0,8,43,0,34,1,3,1,8,452,4,0,528,19,32,50,0,52,0,188,11,38,15,172,2
MultidimensionalArray1,ArraysAndLists,TRUE,TRUE,3b2fa3b6cabf78f17a288ce1c8f84595,1ef9d1d10bc982ab49d3b8eaf4409c05,0,18,0,3,0,14,45,0,15,0,1,0,4,461,4,0,554,37,46,17,0,31,0,303,0,12,0,114,2
Button2,Callbacks,TRUE,TRUE,3b2fa3b6cabf78f17a288ce1c8f84595,8c2f49cd67cbce790bfe5e2a3cf6ad87,0,23,1,11,0,11,105,0,40,0,0,1,11,1235,3,0,1383,34,42,40,14,151,0,510,0,0,45,573,1
VirtualDispatch2,GeneralJava,FALSE,TRUE,9e71d1dbb7f99254dd5f81811f612f41,691c8aee3c8122ba7071c39842bf3a89,0,34,5,12,0,17,158,0,41,0,0,5,12,812,4,0,997,52,26,41,45,130,0,355,0,0,91,325,1
RegisterGlobal2,Callbacks,TRUE,TRUE,b113be2d9166c32182a638bbebda617a,00df5dcb7fef4d77dc4e2a6f0a2056f4,0,17,0,5,0,8,46,0,34,1,3,1,8,516,3,0,580,19,16,50,0,49,0,210,13,35,11,220,2
ArrayAccess5,ArraysAndLists,FALSE,TRUE,c167cc6905f08070a40daaa496572761,b113be2d9166c32182a638bbebda617a,0,12,0,10,0,2,68,0,17,0,0,0,10,788,3,0,945,22,88,17,0,119,0,91,0,0,0,577,1
Exceptions2,GeneralJava,TRUE,TRUE,c2fb596f3658668139e936f83c2d07ad,c791204389a596fa6528cb8290cf2c9b,0,19,0,5,0,12,15,0,19,0,2,0,7,467,3,0,508,27,25,23,0,46,0,296,0,21,0,102,2
PrivateDataLeak1,AndroidSpecific,TRUE,TRUE,3b2fa3b6cabf78f17a288ce1c8f84595,1ef9d1d10bc982ab49d3b8eaf4409c05,0,59,3,19,0,37,249,0,74,0,0,3,19,2976,3,0,3272,91,46,74,39,249,0,1711,0,0,186,1015,1
RegisterGlobal1,Callbacks,TRUE,TRUE,8591a3f81e4c6bf2034e389c3aacaff4,1ef9d1d10bc982ab49d3b8eaf4409c05,0,59,1,10,0,43,53,0,50,0,5,1,15,1471,3,0,1571,97,45,97,9,107,0,1009,0,65,21,287,2
Loop1,GeneralJava,TRUE,TRUE,7baaab9e231dd6adfa7d2d5ed04ed0e8,c35ed0b7f9c3d443ecacff168d0a98c6,0,13,0,4,0,9,37,0,18,0,0,0,4,648,3,0,725,24,39,18,0,52,0,444,0,0,0,151,1
Parcel1,AndroidSpecific,TRUE,TRUE,1ef9d1d10bc982ab49d3b8eaf4409c05,7196205eb13a717874272a12b099976f,0,130,0,16,0,101,83,0,35,1,12,1,28,3126,4,0,3238,224,28,59,0,169,0,2029,12,146,37,779,4
BroadcastTaintAndLeak1,InterComponentCommunication,TRUE,TRUE,691c8aee3c8122ba7071c39842bf3a89,9e71d1dbb7f99254dd5f81811f612f41,0,39,0,17,0,18,39,0,27,1,3,1,20,1135,3,0,1202,56,27,30,0,181,0,382,14,40,8,529,2
ServiceLifecycle2,Lifecycle,TRUE,TRUE,aa6415eedc031f1e31338f984e25d0cd,91964892620be59e2aad306477d20772,0,26,0,6,0,18,69,0,24,1,1,1,7,689,3,0,781,39,22,33,0,56,0,471,10,11,32,149,2
UnreachableSource1,UnreachableCode,TRUE,TRUE,691c8aee3c8122ba7071c39842bf3a89,9e71d1dbb7f99254dd5f81811f612f41,0,23,0,1,0,20,21,0,19,0,2,0,3,432,3,0,491,35,37,21,0,10,0,335,0,20,0,66,2
ServiceLifecycle1,Lifecycle,TRUE,TRUE,7baaab9e231dd6adfa7d2d5ed04ed0e8,42c84347476d849c5186279326650631,0,13,0,2,0,11,25,0,24,0,0,0,2,287,4,0,366,18,52,24,0,19,0,250,0,0,0,17,1
DirectLeak1,AndroidSpecific,TRUE,TRUE,fc02225d305bbb82ba65a2fc2d31f9c2,455b5a41fee3f4d1e256727f07d3f3f7,0,6,0,1,0,4,19,0,12,0,1,0,2,150,3,0,194,11,24,14,0,9,0,78,0,10,0,51,2
NativeIDFunction,Native,TRUE,TRUE,8c1eb69cc117c307729ac97fd5f617a1,1ef9d1d10bc982ab49d3b8eaf4409c05,0,59,0,13,0,40,64,0,28,1,5,1,18,1404,3,0,1487,99,18,36,0,122,0,796,12,55,29,429,3
Loop2,GeneralJava,TRUE,TRUE,cfd95fd0a60d05e28f68af32281dcb9d,c35ed0b7f9c3d443ecacff168d0a98c6,0,16,0,3,0,12,30,0,17,0,1,0,4,506,3,0,556,31,19,19,0,28,0,403,0,11,0,62,2
DynamicSink1,DynamicLoading,TRUE,TRUE,1d88982f9e87405a1230b4d960d3312a,947ec69eab53c807c76e110d66262b3c,0,44,2,22,0,20,166,0,56,0,0,2,22,1760,3,0,1972,66,45,56,19,243,0,701,0,0,89,813,1
DynamicSink1,DynamicLoading,TRUE,TRUE,b3d8c0cae3a61abd4f375bf8ea78721c,dca34143f9ffc3a5317b7c3ac7df1fce,0,44,2,22,0,20,138,0,56,0,0,2,22,1763,3,0,1928,66,26,56,21,249,0,707,0,0,72,805,1
Looper1,Threading,TRUE,TRUE,b113be2d9166c32182a638bbebda617a,00df5dcb7fef4d77dc4e2a6f0a2056f4,0,52,2,27,0,23,88,0,74,0,0,2,27,1281,3,0,1386,81,15,74,21,336,0,420,0,0,24,523,1
Button2,Callbacks,FALSE,TRUE,c167cc6905f08070a40daaa496572761,3fa3ced729021dfe3f9716ed7591b7f8,0,30,1,21,0,8,167,0,40,0,0,1,21,1994,3,0,2305,49,143,40,14,275,0,552,0,0,51,1164,1
ListAccess1,ArraysAndLists,FALSE,TRUE,c35ed0b7f9c3d443ecacff168d0a98c6,7baaab9e231dd6adfa7d2d5ed04ed0e8,0,18,0,16,0,2,99,0,21,0,0,0,16,1003,3,0,1140,36,37,21,0,187,0,105,0,0,0,709,1
Button2,Callbacks,TRUE,TRUE,7196205eb13a717874272a12b099976f,1ef9d1d10bc982ab49d3b8eaf4409c05,0,23,1,11,0,11,86,0,40,0,0,1,11,1237,3,0,1365,34,41,40,14,148,0,522,0,0,23,565,1
Loop2,GeneralJava,TRUE,TRUE,7196205eb13a717874272a12b099976f,1ef9d1d10bc982ab49d3b8eaf4409c05,0,16,0,3,0,12,18,0,17,0,1,0,4,392,3,0,436,31,25,19,0,28,0,273,0,10,0,78,2
Button2,Callbacks,TRUE,TRUE,95682e3ba9ce7d830b6f14564a4124f8,c167cc6905f08070a40daaa496572761,0,23,1,11,0,11,119,0,40,0,0,1,11,1187,3,0,1353,34,46,40,13,145,0,518,0,0,71,521,1
