/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/DeviceId_contentProvider1_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/DeviceId_contentProvider1_codeelimination_REMOVECODE.instlog,46358627,46606679,17337,17581,0,244
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/FlowSensitivity1_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/FlowSensitivity1_codeelimination_REMOVECODE.instlog,24593856,24575886,16217,16458,0,241
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/DeviceId_Broadcast1_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/DeviceId_Broadcast1_codeelimination_REMOVECODE.instlog,41687099,41714383,15546,15799,0,253
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/IMEI1_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/IMEI1_codeelimination_REMOVECODE.instlog,24191524,24200983,15232,15475,0,243
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/ImplicitFlow3_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/ImplicitFlow3_codeelimination_REMOVECODE.instlog,14570191,14604900,15843,16106,0,263
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/ImplicitFlow4_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/ImplicitFlow4_codeelimination_REMOVECODE.instlog,14600339,14894938,16314,16534,0,220
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/ImplicitFlow5_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/ImplicitFlow5_codeelimination_REMOVECODE.instlog,14156100,14407333,15616,15883,0,267
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/ImplicitFlow1_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/ImplicitFlow1_codeelimination_REMOVECODE.instlog,19875738,19889950,17110,17348,0,238
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/ImplicitFlow2_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/ImplicitFlow2_codeelimination_REMOVECODE.instlog,13969425,13981094,15077,15290,0,213
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/File1_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/File1_codeelimination_REMOVECODE.instlog,26803762,26837071,14768,14962,0,194
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/InheritedObjects1_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/InheritedObjects1_codeelimination_REMOVECODE.instlog,13962186,13972667,15111,15359,0,248
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/InactiveActivity_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/InactiveActivity_codeelimination_REMOVECODE.instlog,11800460,11800467,5616,5623,0,7
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/ImplicitFlow6_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/ImplicitFlow6_codeelimination_REMOVECODE.instlog,14085999,14099124,14984,15229,0,245
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/IntentSink1_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/IntentSink1_codeelimination_REMOVECODE.instlog,14154774,14116964,15749,15944,2,197
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/IntentSink2_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/IntentSink2_codeelimination_REMOVECODE.instlog,14089920,14096063,14683,14884,0,201
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/IntentSource1_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/IntentSource1_codeelimination_REMOVECODE.instlog,15502554,15513324,13116,13323,0,207
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/JavaIDFunction_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/JavaIDFunction_codeelimination_REMOVECODE.instlog,12082970,12095624,13632,13885,4,257
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/JavaThread2_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/JavaThread2_codeelimination_REMOVECODE.instlog,16104661,16119003,16059,16296,1,238
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/Library2_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/Library2_codeelimination_REMOVECODE.instlog,14539221,14548656,14836,15069,0,233
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/ListAccess1_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/ListAccess1_codeelimination_REMOVECODE.instlog,13791902,13789034,15689,15899,0,210
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/JavaThread1_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/JavaThread1_codeelimination_REMOVECODE.instlog,16029449,16043743,15907,16197,7,297
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/LocationLeak3_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/LocationLeak3_codeelimination_REMOVECODE.instlog,15415304,15417622,16678,16924,0,246
